,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,artist,genre
451,0.871,0.472,4,-11.077,1,0.0756,0.74,0.286,0.145,0.707,124.04,audio_features,2SMn57cBVxoD4TArscpovk,spotify:track:2SMn57cBVxoD4TArscpovk,https://api.spotify.com/v1/tracks/2SMn57cBVxoD4TArscpovk,https://api.spotify.com/v1/audio-analysis/2SMn57cBVxoD4TArscpovk,160720,4,Islands,The xx,ambient
452,0.619,0.318,1,-15.88,1,0.0401,0.634,0.879,0.118,0.201,150.367,audio_features,0BSJ1iQEmGibLCPMHGtdo7,spotify:track:0BSJ1iQEmGibLCPMHGtdo7,https://api.spotify.com/v1/tracks/0BSJ1iQEmGibLCPMHGtdo7,https://api.spotify.com/v1/audio-analysis/0BSJ1iQEmGibLCPMHGtdo7,376733,4,Lost In Thought,Jon Hopkins,ambient
453,0.336,0.628,4,-7.878,0,0.0272,0.245,0.396,0.547,0.312,134.993,audio_features,1SBJ9LUxkalUVk6VmFRlma,spotify:track:1SBJ9LUxkalUVk6VmFRlma,https://api.spotify.com/v1/tracks/1SBJ9LUxkalUVk6VmFRlma,https://api.spotify.com/v1/audio-analysis/1SBJ9LUxkalUVk6VmFRlma,405040,4,Animals,Bonobo,ambient
454,0.379,0.0754,0,-23.386,1,0.0419,0.996,0.936,0.106,0.0579,133.904,audio_features,2eHP1tEq6DFVqJslJPPLSF,spotify:track:2eHP1tEq6DFVqJslJPPLSF,https://api.spotify.com/v1/tracks/2eHP1tEq6DFVqJslJPPLSF,https://api.spotify.com/v1/audio-analysis/2eHP1tEq6DFVqJslJPPLSF,93440,3,Baiulus,The Black Atlantic,ambient
455,0.0964,0.46,4,-9.822,1,0.0352,0.78,0.814,0.0909,0.04,87.912,audio_features,0jVy0Y3QEtUKsrIHAZuR45,spotify:track:0jVy0Y3QEtUKsrIHAZuR45,https://api.spotify.com/v1/tracks/0jVy0Y3QEtUKsrIHAZuR45,https://api.spotify.com/v1/audio-analysis/0jVy0Y3QEtUKsrIHAZuR45,253147,1,I Can Almost See You,Hammock,ambient
456,0.708,0.529,4,-21.658,0,0.0524,0.00641,0.703,0.0939,0.0574,104.984,audio_features,120qQ1McNzHpwdB9fd7j4v,spotify:track:120qQ1McNzHpwdB9fd7j4v,https://api.spotify.com/v1/tracks/120qQ1McNzHpwdB9fd7j4v,https://api.spotify.com/v1/audio-analysis/120qQ1McNzHpwdB9fd7j4v,588893,4,Earth (Gaia),The Orb,ambient
457,0.191,0.0582,8,-25.398,1,0.0578,0.961,0.89,0.0941,0.0454,132.614,audio_features,3weNRklVDqb4Rr5MhKBR3D,spotify:track:3weNRklVDqb4Rr5MhKBR3D,https://api.spotify.com/v1/tracks/3weNRklVDqb4Rr5MhKBR3D,https://api.spotify.com/v1/audio-analysis/3weNRklVDqb4Rr5MhKBR3D,357707,1,Nuvole Bianche,Ludovico Einaudi,ambient
458,0.342,0.215,4,-23.566,0,0.0431,0.881,0.802,0.106,0.146,119.954,audio_features,4upUGbQVqH0qlhEmCM79f1,spotify:track:4upUGbQVqH0qlhEmCM79f1,https://api.spotify.com/v1/tracks/4upUGbQVqH0qlhEmCM79f1,https://api.spotify.com/v1/audio-analysis/4upUGbQVqH0qlhEmCM79f1,515530,4,Second Narrows,Loscil,ambient
459,0.17,0.0442,3,-28.229,1,0.0333,0.92,0.962,0.103,0.046,73.51,audio_features,6M2JXcfJK9bQyVuvHvXo73,spotify:track:6M2JXcfJK9bQyVuvHvXo73,https://api.spotify.com/v1/tracks/6M2JXcfJK9bQyVuvHvXo73,https://api.spotify.com/v1/audio-analysis/6M2JXcfJK9bQyVuvHvXo73,133707,3,Northern Lights,Brian Eno,ambient
460,0.132,0.299,4,-17.453,1,0.0426,0.0197,0.705,0.102,0.0346,89.303,audio_features,23IVcgPR97IaIaI2PQAha7,spotify:track:23IVcgPR97IaIaI2PQAha7,https://api.spotify.com/v1/tracks/23IVcgPR97IaIaI2PQAha7,https://api.spotify.com/v1/audio-analysis/23IVcgPR97IaIaI2PQAha7,582750,4,Circles of Motion,Solar Fields,ambient
461,0.535,0.417,3,-12.651,1,0.0369,0.946,0.931,0.0721,0.171,120.099,audio_features,1R8yRnLBJJbPPwLBZgEcp9,spotify:track:1R8yRnLBJJbPPwLBZgEcp9,https://api.spotify.com/v1/tracks/1R8yRnLBJJbPPwLBZgEcp9,https://api.spotify.com/v1/audio-analysis/1R8yRnLBJJbPPwLBZgEcp9,263561,4,Elegy,Tycho,ambient
462,0.178,0.098,10,-24.945,0,0.0355,0.475,0.934,0.0978,0.0522,84.387,audio_features,7MV4J60d8nwdAZQdXmNYmW,spotify:track:7MV4J60d8nwdAZQdXmNYmW,https://api.spotify.com/v1/tracks/7MV4J60d8nwdAZQdXmNYmW,https://api.spotify.com/v1/audio-analysis/7MV4J60d8nwdAZQdXmNYmW,205454,4,The Salt Flats,Aaron Marshall,ambient
463,0.455,0.432,7,-14.011,0,0.0427,0.882,0.917,0.774,0.658,179.981,audio_features,6Oyu3TF8534HHRNlde4SBu,spotify:track:6Oyu3TF8534HHRNlde4SBu,https://api.spotify.com/v1/tracks/6Oyu3TF8534HHRNlde4SBu,https://api.spotify.com/v1/audio-analysis/6Oyu3TF8534HHRNlde4SBu,552520,5,Hydroponic Garden,Carbon Based Lifeforms,ambient
464,0.376,0.306,9,-14.615,0,0.0301,0.494,0.809,0.0953,0.0617,62.516,audio_features,7D466lnRuZn7ImPPnSgDoe,spotify:track:7D466lnRuZn7ImPPnSgDoe,https://api.spotify.com/v1/tracks/7D466lnRuZn7ImPPnSgDoe,https://api.spotify.com/v1/audio-analysis/7D466lnRuZn7ImPPnSgDoe,218773,4,The Messiah Is Falling,Ulrich Schnauss & Mark Peters,ambient
465,0.247,0.331,7,-22.377,1,0.0476,0.863,0.924,0.092,0.135,185.176,audio_features,4I7pO04IarBBQAcqRMcWhz,spotify:track:4I7pO04IarBBQAcqRMcWhz,https://api.spotify.com/v1/tracks/4I7pO04IarBBQAcqRMcWhz,https://api.spotify.com/v1/audio-analysis/4I7pO04IarBBQAcqRMcWhz,406160,5,Freeze-frames,Biosphere,ambient
466,0.304,0.0962,8,-25.51,1,0.0667,0.932,0.987,0.0767,0.0481,68.205,audio_features,1sGpjDlrzobaQW6nUPmVIR,spotify:track:1sGpjDlrzobaQW6nUPmVIR,https://api.spotify.com/v1/tracks/1sGpjDlrzobaQW6nUPmVIR,https://api.spotify.com/v1/audio-analysis/1sGpjDlrzobaQW6nUPmVIR,261493,3,An Ending (Ascent),Brian Eno,ambient
467,0.459,0.382,11,-9.928,0,0.0274,0.738,0.00435,0.176,0.0579,115.995,audio_features,0llKAr43rUNYN3f11XesBm,spotify:track:0llKAr43rUNYN3f11XesBm,https://api.spotify.com/v1/tracks/0llKAr43rUNYN3f11XesBm,https://api.spotify.com/v1/audio-analysis/0llKAr43rUNYN3f11XesBm,386067,4,Summer Smoke,Cemeteries,ambient
468,0.455,0.296,2,-14.201,1,0.0292,0.918,0.924,0.116,0.0511,106.045,audio_features,70ILBHXBb79eR09QhU2ft8,spotify:track:70ILBHXBb79eR09QhU2ft8,https://api.spotify.com/v1/tracks/70ILBHXBb79eR09QhU2ft8,https://api.spotify.com/v1/audio-analysis/70ILBHXBb79eR09QhU2ft8,173027,4,Heavy Water/I'd Rather Be Sleeping,Grouper,ambient
469,0.22,0.094,8,-26.487,0,0.0395,0.967,0.918,0.161,0.068,111.038,audio_features,5R8sdsSEMTHnBpHHcMdBC1,spotify:track:5R8sdsSEMTHnBpHHcMdBC1,https://api.spotify.com/v1/tracks/5R8sdsSEMTHnBpHHcMdBC1,https://api.spotify.com/v1/audio-analysis/5R8sdsSEMTHnBpHHcMdBC1,189587,4,Cendre,Fennesz,ambient
470,0.541,0.936,6,-5.467,0,0.0435,0.0384,0.958,0.217,0.518,134.983,audio_features,4vhXvJ18qDfdZCoz8VR5Ac,spotify:track:4vhXvJ18qDfdZCoz8VR5Ac,https://api.spotify.com/v1/tracks/4vhXvJ18qDfdZCoz8VR5Ac,https://api.spotify.com/v1/audio-analysis/4vhXvJ18qDfdZCoz8VR5Ac,326108,4,Montana,Tycho,ambient
471,0.418,0.249,3,-13.744,1,0.0301,0.841,0.661,0.112,0.213,82.803,audio_features,3Otjx9ULpmWdUbkDTYDXHc,spotify:track:3Otjx9ULpmWdUbkDTYDXHc,https://api.spotify.com/v1/tracks/3Otjx9ULpmWdUbkDTYDXHc,https://api.spotify.com/v1/audio-analysis/3Otjx9ULpmWdUbkDTYDXHc,218547,4,Only Time,Enya,ambient
472,0.151,0.129,4,-21.225,1,0.0566,0.98,0.969,0.0725,0.0377,170.548,audio_features,6Rkr9b1ooiIgcebMRATPhD,spotify:track:6Rkr9b1ooiIgcebMRATPhD,https://api.spotify.com/v1/tracks/6Rkr9b1ooiIgcebMRATPhD,https://api.spotify.com/v1/audio-analysis/6Rkr9b1ooiIgcebMRATPhD,200800,3,Lesser Heaven,Brian Eno,ambient
473,0.0843,0.225,1,-17.751,1,0.0449,0.953,0.838,0.122,0.0304,167.404,audio_features,56ZqOPBDrB2Gky4WyigPZL,spotify:track:56ZqOPBDrB2Gky4WyigPZL,https://api.spotify.com/v1/tracks/56ZqOPBDrB2Gky4WyigPZL,https://api.spotify.com/v1/audio-analysis/56ZqOPBDrB2Gky4WyigPZL,168867,5,"Austin Texas Mental Hospital, Pt. 1",Stars Of The Lid,ambient
474,0.306,0.268,9,-18.417,0,0.053,0.959,0.934,0.444,0.0725,101.183,audio_features,25iY4Uqi5YLY0Ne597ED4i,spotify:track:25iY4Uqi5YLY0Ne597ED4i,https://api.spotify.com/v1/tracks/25iY4Uqi5YLY0Ne597ED4i,https://api.spotify.com/v1/audio-analysis/25iY4Uqi5YLY0Ne597ED4i,386187,3,Deeper,Circular,ambient
475,0.157,0.43,7,-8.93,1,0.0348,0.125,0.979,0.0686,0.0396,78.489,audio_features,6ZTbynsWt7EsbzrbnXhYH9,spotify:track:6ZTbynsWt7EsbzrbnXhYH9,https://api.spotify.com/v1/tracks/6ZTbynsWt7EsbzrbnXhYH9,https://api.spotify.com/v1/audio-analysis/6ZTbynsWt7EsbzrbnXhYH9,387667,4,Ten Thousand Years Won't Save Your Life,Hammock,ambient
476,0.652,0.274,8,-20.906,0,0.0345,0.143,0.812,0.0893,0.0583,110.003,audio_features,4GFkGQxGMrfJMDxPGX6qJ3,spotify:track:4GFkGQxGMrfJMDxPGX6qJ3,https://api.spotify.com/v1/tracks/4GFkGQxGMrfJMDxPGX6qJ3,https://api.spotify.com/v1/audio-analysis/4GFkGQxGMrfJMDxPGX6qJ3,309413,4,Business Car Park 9,The Black Dog,ambient
477,0.294,0.193,4,-25.741,1,0.0393,0.963,0.804,0.115,0.0373,109.993,audio_features,1YN0mPPnVPtLc5PCSjwAqA,spotify:track:1YN0mPPnVPtLc5PCSjwAqA,https://api.spotify.com/v1/tracks/1YN0mPPnVPtLc5PCSjwAqA,https://api.spotify.com/v1/audio-analysis/1YN0mPPnVPtLc5PCSjwAqA,500640,4,Estuarine,Loscil,ambient
478,0.495,0.389,2,-24.151,1,0.0333,0.132,0.00352,0.0339,0.872,98.048,audio_features,2rptpw6hQQ8YewzB2hKOrj,spotify:track:2rptpw6hQQ8YewzB2hKOrj,https://api.spotify.com/v1/tracks/2rptpw6hQQ8YewzB2hKOrj,https://api.spotify.com/v1/audio-analysis/2rptpw6hQQ8YewzB2hKOrj,490573,4,Star 6 & 7 8 9,The Orb,ambient
479,0.353,0.285,2,-18.018,1,0.034,0.94,0.826,0.69,0.0375,147.971,audio_features,28w3OZiwt3XJd4B3ErUch1,spotify:track:28w3OZiwt3XJd4B3ErUch1,https://api.spotify.com/v1/tracks/28w3OZiwt3XJd4B3ErUch1,https://api.spotify.com/v1/audio-analysis/28w3OZiwt3XJd4B3ErUch1,254307,4,4:14,Global Communication,ambient
480,0.186,0.326,2,-14.339,1,0.0365,0.557,6.26e-06,0.122,0.138,115.486,audio_features,3enFTlwkCRF5HUM8xX6FKB,spotify:track:3enFTlwkCRF5HUM8xX6FKB,https://api.spotify.com/v1/tracks/3enFTlwkCRF5HUM8xX6FKB,https://api.spotify.com/v1/audio-analysis/3enFTlwkCRF5HUM8xX6FKB,282107,4,Rivers of Sand,Fennesz,ambient
481,0.171,0.0556,1,-30.054,1,0.0384,0.983,0.982,0.285,0.0976,122.769,audio_features,4lhK8ZqDOLb959XMMGcvaT,spotify:track:4lhK8ZqDOLb959XMMGcvaT,https://api.spotify.com/v1/tracks/4lhK8ZqDOLb959XMMGcvaT,https://api.spotify.com/v1/audio-analysis/4lhK8ZqDOLb959XMMGcvaT,96107,1,The Mark - Interlude,Moderat,ambient
482,0.167,0.169,9,-21.587,0,0.0389,0.783,0.84,0.195,0.0358,73.586,audio_features,0JjiFVcNMWRSRWFryj4Cwv,spotify:track:0JjiFVcNMWRSRWFryj4Cwv,https://api.spotify.com/v1/tracks/0JjiFVcNMWRSRWFryj4Cwv,https://api.spotify.com/v1/audio-analysis/0JjiFVcNMWRSRWFryj4Cwv,536000,4,There is no spoon,Sync24,ambient
483,0.0838,0.208,9,-23.938,1,0.0425,0.832,0.966,0.744,0.0396,72.966,audio_features,5QhMDMcK5Wf8xUKmwrTvWo,spotify:track:5QhMDMcK5Wf8xUKmwrTvWo,https://api.spotify.com/v1/tracks/5QhMDMcK5Wf8xUKmwrTvWo,https://api.spotify.com/v1/audio-analysis/5QhMDMcK5Wf8xUKmwrTvWo,334000,4,Andaman,Manual,ambient
484,0.803,0.373,8,-13.692,1,0.0367,0.868,0.0266,0.104,0.636,124.921,audio_features,45p0MAVey0dnjZXo8kMUzh,spotify:track:45p0MAVey0dnjZXo8kMUzh,https://api.spotify.com/v1/tracks/45p0MAVey0dnjZXo8kMUzh,https://api.spotify.com/v1/audio-analysis/45p0MAVey0dnjZXo8kMUzh,229627,4,Featherstone,The Paper Kites,ambient
485,0.127,0.334,5,-14.519,0,0.0319,0.688,0.925,0.0794,0.0343,149.685,audio_features,4v0uDm60hHbSSP2Zt4ZBpy,spotify:track:4v0uDm60hHbSSP2Zt4ZBpy,https://api.spotify.com/v1/tracks/4v0uDm60hHbSSP2Zt4ZBpy,https://api.spotify.com/v1/audio-analysis/4v0uDm60hHbSSP2Zt4ZBpy,456987,3,First Light,Marconi Union,ambient
486,0.317,0.123,3,-25.45,1,0.0558,0.7,0.896,0.0898,0.114,123.893,audio_features,24JQck13lYuUCMKHHu6mWM,spotify:track:24JQck13lYuUCMKHHu6mWM,https://api.spotify.com/v1/tracks/24JQck13lYuUCMKHHu6mWM,https://api.spotify.com/v1/audio-analysis/24JQck13lYuUCMKHHu6mWM,345560,3,Hyperborea,Biosphere,ambient
487,0.384,0.336,5,-16.233,1,0.0278,0.815,0.896,0.333,0.217,80.229,audio_features,3xed88rnG1akCkFu9xwPDq,spotify:track:3xed88rnG1akCkFu9xwPDq,https://api.spotify.com/v1/tracks/3xed88rnG1akCkFu9xwPDq,https://api.spotify.com/v1/audio-analysis/3xed88rnG1akCkFu9xwPDq,313035,4,Coming Home,Röyksopp,ambient
488,0.667,0.429,11,-12.137,1,0.0354,0.00129,0.85,0.0973,0.0391,120.015,audio_features,3ONsSEoO1F8uZvmBTbVfkT,spotify:track:3ONsSEoO1F8uZvmBTbVfkT,https://api.spotify.com/v1/tracks/3ONsSEoO1F8uZvmBTbVfkT,https://api.spotify.com/v1/audio-analysis/3ONsSEoO1F8uZvmBTbVfkT,493313,4,Longing for Silence,Asura,ambient
489,0.73,0.0164,1,-22.547,1,0.0839,0.984,0.95,0.123,0.266,120.344,audio_features,3juv2uykLvvJoldXzJvFhq,spotify:track:3juv2uykLvvJoldXzJvFhq,https://api.spotify.com/v1/tracks/3juv2uykLvvJoldXzJvFhq,https://api.spotify.com/v1/audio-analysis/3juv2uykLvvJoldXzJvFhq,100496,3,Fuseli,Brian Eno,ambient
490,0.663,0.639,0,-12.28,1,0.0425,0.000815,0.836,0.518,0.067,124.015,audio_features,5EQJwmqtxNMTYN3Spr8NU3,spotify:track:5EQJwmqtxNMTYN3Spr8NU3,https://api.spotify.com/v1/tracks/5EQJwmqtxNMTYN3Spr8NU3,https://api.spotify.com/v1/audio-analysis/5EQJwmqtxNMTYN3Spr8NU3,397867,4,Lay In A Shimmer,Pantha Du Prince,ambient
491,0.653,0.59,5,-9.649,1,0.104,0.000942,0.378,0.2,0.625,168.054,audio_features,3oBbsA0Etxg0doF0b4nrd0,spotify:track:3oBbsA0Etxg0doF0b4nrd0,https://api.spotify.com/v1/tracks/3oBbsA0Etxg0doF0b4nrd0,https://api.spotify.com/v1/audio-analysis/3oBbsA0Etxg0doF0b4nrd0,293307,4,Blood Like Lemonade,Morcheeba,ambient
492,0.566,0.556,0,-9.312,1,0.0295,0.00748,0.898,0.122,0.266,75.983,audio_features,5tDoMV45rlaqdhc4pMt0vN,spotify:track:5tDoMV45rlaqdhc4pMt0vN,https://api.spotify.com/v1/tracks/5tDoMV45rlaqdhc4pMt0vN,https://api.spotify.com/v1/audio-analysis/5tDoMV45rlaqdhc4pMt0vN,310707,4,Dictaphone’s Lament,Tycho,ambient
493,0.169,0.251,4,-17.799,1,0.036,0.903,0.913,0.0998,0.0394,139.08,audio_features,44XIEFcZKzCh2AoiSNUGoF,spotify:track:44XIEFcZKzCh2AoiSNUGoF,https://api.spotify.com/v1/tracks/44XIEFcZKzCh2AoiSNUGoF,https://api.spotify.com/v1/audio-analysis/44XIEFcZKzCh2AoiSNUGoF,307480,4,Passing Away,Hammock,ambient
494,0.134,0.264,0,-22.38,0,0.0422,0.362,0.682,0.136,0.0327,149.468,audio_features,2GaBIo60YfRmNJ5iuTFFBZ,spotify:track:2GaBIo60YfRmNJ5iuTFFBZ,https://api.spotify.com/v1/tracks/2GaBIo60YfRmNJ5iuTFFBZ,https://api.spotify.com/v1/audio-analysis/2GaBIo60YfRmNJ5iuTFFBZ,999013,4,Air Song - 8 am Version,Solar Fields,ambient
495,0.328,0.475,6,-8.588,0,0.0314,0.0839,0.959,0.0911,0.0668,133.918,audio_features,2GS6isvr1UVSIhvjBLX925,spotify:track:2GS6isvr1UVSIhvjBLX925,https://api.spotify.com/v1/tracks/2GS6isvr1UVSIhvjBLX925,https://api.spotify.com/v1/audio-analysis/2GS6isvr1UVSIhvjBLX925,318613,4,Signaling Through The Flames,The American Dollar,ambient
496,0.132,0.0371,4,-22.99,1,0.0355,0.983,0.724,0.094,0.0343,67.874,audio_features,4kYoZAi6P7yXNM1Bjbf4ST,spotify:track:4kYoZAi6P7yXNM1Bjbf4ST,https://api.spotify.com/v1/tracks/4kYoZAi6P7yXNM1Bjbf4ST,https://api.spotify.com/v1/audio-analysis/4kYoZAi6P7yXNM1Bjbf4ST,331107,4,Humectez La Mouture,Stars Of The Lid,ambient
497,0.55,0.575,8,-14.882,1,0.0446,0.00163,0.68,0.133,0.371,124.87,audio_features,1r1OeKQ1y7Q20A6ekUXtYq,spotify:track:1r1OeKQ1y7Q20A6ekUXtYq,https://api.spotify.com/v1/tracks/1r1OeKQ1y7Q20A6ekUXtYq,https://api.spotify.com/v1/audio-analysis/1r1OeKQ1y7Q20A6ekUXtYq,405351,4,Papua New Guinea,The Future Sound Of London,ambient
498,0.558,0.491,9,-14.688,0,0.0382,0.942,0.871,0.385,0.287,160.052,audio_features,6yyJIN1jr2qOC1vXYxkALj,spotify:track:6yyJIN1jr2qOC1vXYxkALj,https://api.spotify.com/v1/tracks/6yyJIN1jr2qOC1vXYxkALj,https://api.spotify.com/v1/audio-analysis/6yyJIN1jr2qOC1vXYxkALj,293133,4,Send And Receive,Tycho,ambient
499,0.117,0.0374,6,-28.146,0,0.0438,0.985,0.864,0.078,0.0304,80.542,audio_features,5iDTrC8EFwnNTGeUDAM7LV,spotify:track:5iDTrC8EFwnNTGeUDAM7LV,https://api.spotify.com/v1/tracks/5iDTrC8EFwnNTGeUDAM7LV,https://api.spotify.com/v1/audio-analysis/5iDTrC8EFwnNTGeUDAM7LV,404399,4,Signs,AES DANA,ambient
500,0.381,0.91,2,-3.526,1,0.0497,4.24e-05,0.00273,0.36,0.717,179.965,audio_features,00uEKw97Pnpq44SqHM8R5c,spotify:track:00uEKw97Pnpq44SqHM8R5c,https://api.spotify.com/v1/tracks/00uEKw97Pnpq44SqHM8R5c,https://api.spotify.com/v1/audio-analysis/00uEKw97Pnpq44SqHM8R5c,264053,4,ツナガルオモイ,Eir Aoi,anime
501,0.569,0.445,0,-5.159,1,0.0283,0.307,2.52e-06,0.0957,0.478,78.993,audio_features,4w9jtaewB2iRNCeEKnaAP5,spotify:track:4w9jtaewB2iRNCeEKnaAP5,https://api.spotify.com/v1/tracks/4w9jtaewB2iRNCeEKnaAP5,https://api.spotify.com/v1/audio-analysis/4w9jtaewB2iRNCeEKnaAP5,311771,4,ひまわりの約束,Stephanie Yanez,anime
502,0.488,0.195,5,-10.553,1,0.0285,0.827,5.42e-06,0.109,0.307,147.919,audio_features,3m5o3tt0Gv6H2QaQmXQ9zH,spotify:track:3m5o3tt0Gv6H2QaQmXQ9zH,https://api.spotify.com/v1/tracks/3m5o3tt0Gv6H2QaQmXQ9zH,https://api.spotify.com/v1/audio-analysis/3m5o3tt0Gv6H2QaQmXQ9zH,282827,4,紙ひこうき風になった,ヒバリ(CV.白石晴香),anime
503,0.398,0.972,11,-2.874,0,0.124,0.00138,0.000354,0.344,0.503,174.017,audio_features,4d5UNhNKqwo4ejkHM3MSWf,spotify:track:4d5UNhNKqwo4ejkHM3MSWf,https://api.spotify.com/v1/tracks/4d5UNhNKqwo4ejkHM3MSWf,https://api.spotify.com/v1/audio-analysis/4d5UNhNKqwo4ejkHM3MSWf,251640,4,空色デイズ,Shoko Nakagawa,anime
504,0.676,0.963,3,-3.393,1,0.0418,0.219,3.69e-05,0.19,0.852,134.986,audio_features,7umZyNubk0B6hCjNiOYG37,spotify:track:7umZyNubk0B6hCjNiOYG37,https://api.spotify.com/v1/tracks/7umZyNubk0B6hCjNiOYG37,https://api.spotify.com/v1/audio-analysis/7umZyNubk0B6hCjNiOYG37,293493,4,reunion,ClariS,anime
505,0.453,0.883,9,-4.541,0,0.101,0.0794,0.0,0.106,0.838,191.022,audio_features,2RqO1B1noR2F9nP28D80tn,spotify:track:2RqO1B1noR2F9nP28D80tn,https://api.spotify.com/v1/tracks/2RqO1B1noR2F9nP28D80tn,https://api.spotify.com/v1/audio-analysis/2RqO1B1noR2F9nP28D80tn,205413,4,ワンミーツハー,Hitorie,anime
506,0.635,0.991,11,-3.445,0,0.0858,0.102,0.000281,0.393,0.666,145.039,audio_features,4gJrYv7pMjwvYeVxxVtOqg,spotify:track:4gJrYv7pMjwvYeVxxVtOqg,https://api.spotify.com/v1/tracks/4gJrYv7pMjwvYeVxxVtOqg,https://api.spotify.com/v1/audio-analysis/4gJrYv7pMjwvYeVxxVtOqg,277587,4,KIRA-KIRAしましょう?,秋月マキシ(CV:芹澤優),anime
507,0.589,0.731,0,-4.574,1,0.0289,0.057,0.0,0.293,0.635,127.952,audio_features,3WxUTsQJwx97tI89ZvNN7j,spotify:track:3WxUTsQJwx97tI89ZvNN7j,https://api.spotify.com/v1/tracks/3WxUTsQJwx97tI89ZvNN7j,https://api.spotify.com/v1/audio-analysis/3WxUTsQJwx97tI89ZvNN7j,216507,4,ユゴスよりの使者,The Mi-go hunters,anime
508,0.584,0.854,8,-3.491,1,0.0443,0.0927,0.000252,0.0964,0.341,133.954,audio_features,1FMETllGs1yByaP10NGdN7,spotify:track:1FMETllGs1yByaP10NGdN7,https://api.spotify.com/v1/tracks/1FMETllGs1yByaP10NGdN7,https://api.spotify.com/v1/audio-analysis/1FMETllGs1yByaP10NGdN7,267507,4,Overfly,Luna Haruna,anime
509,0.48,0.967,6,-3.303,1,0.0568,0.000371,0.0,0.356,0.613,146.993,audio_features,5DcBzVpIsXcHPtBUwOSni3,spotify:track:5DcBzVpIsXcHPtBUwOSni3,https://api.spotify.com/v1/tracks/5DcBzVpIsXcHPtBUwOSni3,https://api.spotify.com/v1/audio-analysis/5DcBzVpIsXcHPtBUwOSni3,297507,4,Bright Future,Eir Aoi,anime
510,0.557,0.947,8,-3.196,1,0.0719,0.000588,6.66e-06,0.0825,0.623,119.984,audio_features,25KUPF5gNRASy9jLpw7g8H,spotify:track:25KUPF5gNRASy9jLpw7g8H,https://api.spotify.com/v1/tracks/25KUPF5gNRASy9jLpw7g8H,https://api.spotify.com/v1/audio-analysis/25KUPF5gNRASy9jLpw7g8H,200013,4,RAGE OF DUST,SPYAIR,anime
511,0.64,0.975,0,-3.753,1,0.062,0.121,0.0,0.35,0.64,150.006,audio_features,7vvN6u8jGQwEFVR61cLStV,spotify:track:7vvN6u8jGQwEFVR61cLStV,https://api.spotify.com/v1/tracks/7vvN6u8jGQwEFVR61cLStV,https://api.spotify.com/v1/audio-analysis/7vvN6u8jGQwEFVR61cLStV,244920,4,Happy Days Refrain,ハッカドール,anime
512,0.422,0.918,8,-9.705,1,0.0394,5.96e-05,0.752,0.309,0.378,156.013,audio_features,74zUgoDZNldMznNriKRa3N,spotify:track:74zUgoDZNldMznNriKRa3N,https://api.spotify.com/v1/tracks/74zUgoDZNldMznNriKRa3N,https://api.spotify.com/v1/audio-analysis/74zUgoDZNldMznNriKRa3N,289640,4,believe ~instrumental~,Kalafina,anime
513,0.928,0.288,0,-13.506,1,0.256,0.243,0.00337,0.0332,0.868,137.936,audio_features,0HqrBRei8FKiqmoU15PO5S,spotify:track:0HqrBRei8FKiqmoU15PO5S,https://api.spotify.com/v1/tracks/0HqrBRei8FKiqmoU15PO5S,https://api.spotify.com/v1/audio-analysis/0HqrBRei8FKiqmoU15PO5S,67280,4,Ce que j'aime ~inori no kyuuzitu~,EGOIST,anime
514,0.614,0.98,4,-0.465,1,0.0521,0.0186,0.139,0.142,0.774,147.981,audio_features,603a34fptkKclXK0LhM9Ie,spotify:track:603a34fptkKclXK0LhM9Ie,https://api.spotify.com/v1/tracks/603a34fptkKclXK0LhM9Ie,https://api.spotify.com/v1/audio-analysis/603a34fptkKclXK0LhM9Ie,247467,4,Summer Vacation Love,i☆Ris,anime
515,0.442,0.921,11,-3.959,0,0.0489,0.01,1.67e-06,0.612,0.526,153.987,audio_features,7FSPHji7NS9Q1mnf7uP64a,spotify:track:7FSPHji7NS9Q1mnf7uP64a,https://api.spotify.com/v1/tracks/7FSPHji7NS9Q1mnf7uP64a,https://api.spotify.com/v1/audio-analysis/7FSPHji7NS9Q1mnf7uP64a,228227,4,Wake Up! My Heart!!,Wataru Hatano,anime
516,0.581,0.852,9,-4.076,1,0.0406,0.0584,6.59e-05,0.395,0.608,135.055,audio_features,7K4fEtIW4ZrccLVBsR5NYm,spotify:track:7K4fEtIW4ZrccLVBsR5NYm,https://api.spotify.com/v1/tracks/7K4fEtIW4ZrccLVBsR5NYm,https://api.spotify.com/v1/audio-analysis/7K4fEtIW4ZrccLVBsR5NYm,217627,4,Everybody's Gonna Be Happy,Prizmmy☆,anime
517,0.431,0.894,0,-4.168,1,0.0518,0.128,0.0,0.222,0.473,181.027,audio_features,6HESZ7L04GM9BkFR8BzMDO,spotify:track:6HESZ7L04GM9BkFR8BzMDO,https://api.spotify.com/v1/tracks/6HESZ7L04GM9BkFR8BzMDO,https://api.spotify.com/v1/audio-analysis/6HESZ7L04GM9BkFR8BzMDO,339107,4,季節は次々死んでいく,amazarashi,anime
